ID,SRC_IP,DST_IP,TOS,TTL,LEN,PROTOCOLO,PUERTO_ORIGEN,PUERTO_DESTINO,ICMP_TYPE,ICMP_CODE,FLAGS
2455,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2456,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
40926,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
2457,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2458,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
2459,104.254.151.60,192.168.1.73,40,52,1480,TCP,443,65172,-1,-1,-A---
40927,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
2460,104.254.151.60,192.168.1.73,40,52,1347,TCP,443,65172,-1,-1,-A---
27373,192.168.1.73,192.168.1.254,0,128,64,UDP,52655,53,-1,-1,
5025,192.168.1.254,192.168.1.73,0,64,132,UDP,53,52655,-1,-1,
27229,192.168.1.73,154.59.122.69,0,128,52,TCP,52832,443,-1,-1,S----
41338,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-AF--
2461,104.254.151.60,192.168.1.73,40,52,40,TCP,443,65172,-1,-1,-A---
40928,192.168.1.73,104.254.151.60,0,128,40,TCP,65172,443,-1,-1,-A---
17966,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-A---
17967,209.50.244.87,192.168.1.73,32,57,64,TCP,443,60558,-1,-1,-A---
17968,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
57387,192.168.1.73,209.50.244.87,0,128,40,TCP,60558,443,-1,-1,-A---
57388,192.168.1.73,209.50.244.87,0,128,40,TCP,60558,443,-1,-1,-AF--
48158,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-AF--
0,154.59.122.69,192.168.1.73,40,48,52,TCP,443,52832,-1,-1,SA---
27230,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
27231,192.168.1.73,154.59.122.69,0,128,557,TCP,52832,443,-1,-1,-A---
27641,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27238,192.168.1.73,154.59.122.69,0,128,1492,TCP,52832,443,-1,-1,-A---
27647,154.59.122.69,192.168.1.73,40,48,311,TCP,443,52832,-1,-1,-A---
17969,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
27648,154.59.122.69,192.168.1.73,40,48,311,TCP,443,52832,-1,-1,-A---
27649,154.59.122.69,192.168.1.73,40,48,40,TCP,443,52832,-1,-1,-A---
27239,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
27650,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27651,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27652,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27240,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
27653,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27654,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
17970,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
27655,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27241,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
27656,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27657,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27658,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27659,154.59.122.69,192.168.1.73,40,48,1031,TCP,443,52832,-1,-1,-A---
27660,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27242,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
3892,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49809,-1,-1,-AF--
41339,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-AF--
27661,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27243,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
27662,154.59.122.69,192.168.1.73,40,48,52,TCP,443,52832,-1,-1,-A---
27663,154.59.122.69,192.168.1.73,40,48,1492,TCP,443,52832,-1,-1,-A---
27664,154.59.122.69,192.168.1.73,40,48,421,TCP,443,52832,-1,-1,-A---
27244,192.168.1.73,154.59.122.69,0,128,40,TCP,52832,443,-1,-1,-A---
39685,192.168.1.73,192.178.52.166,0,128,1123,TCP,51255,443,-1,-1,-A---
39686,192.168.1.73,192.178.52.166,0,128,79,TCP,51255,443,-1,-1,-A---
33104,192.178.52.166,192.168.1.73,0,123,40,TCP,443,51255,-1,-1,-A---
33105,192.178.52.166,192.168.1.73,0,123,40,TCP,443,51255,-1,-1,-A---
33106,192.178.52.166,192.168.1.73,0,123,79,TCP,443,51255,-1,-1,-A---
39687,192.168.1.73,192.178.52.166,0,128,40,TCP,51255,443,-1,-1,-A---
33107,192.178.52.166,192.168.1.73,0,123,206,TCP,443,51255,-1,-1,-A---
33108,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
39688,192.168.1.73,192.178.52.166,0,128,40,TCP,51255,443,-1,-1,-A---
33109,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33110,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33111,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33112,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33113,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
39689,192.168.1.73,192.178.52.166,0,128,40,TCP,51255,443,-1,-1,-A---
33114,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33115,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33116,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33117,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33118,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33119,192.178.52.166,192.168.1.73,0,123,1452,TCP,443,51255,-1,-1,-A---
33120,192.178.52.166,192.168.1.73,0,123,369,TCP,443,51255,-1,-1,-A---
39690,192.168.1.73,192.178.52.166,0,128,79,TCP,51255,443,-1,-1,-A---
33121,192.178.52.166,192.168.1.73,0,123,40,TCP,443,51255,-1,-1,-A---
27374,192.168.1.73,192.168.1.254,0,128,64,UDP,57121,53,-1,-1,
27375,192.168.1.73,192.168.1.254,0,128,64,UDP,59972,53,-1,-1,
5358,192.168.1.254,192.168.1.73,0,64,64,UDP,53,59972,-1,-1,
5480,192.168.1.254,192.168.1.73,0,64,128,UDP,53,57121,-1,-1,
17971,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
33035,104.254.151.60,192.168.1.73,40,52,40,TCP,443,53805,-1,-1,-AF--
27376,192.168.1.73,192.168.1.254,0,128,67,UDP,52655,53,-1,-1,
50769,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-AF--
14751,54.156.103.7,192.168.1.73,0,250,40,TCP,443,50563,-1,-1,-AF--
14749,54.156.103.7,192.168.1.73,0,250,86,TCP,443,50563,-1,-1,-A---
14750,54.156.103.7,192.168.1.73,0,250,71,TCP,443,50563,-1,-1,-A---
5726,192.168.1.254,192.168.1.73,0,64,93,UDP,53,52655,-1,-1,
60400,192.168.1.73,54.156.103.7,0,128,40,TCP,50563,443,-1,-1,-A---
60401,192.168.1.73,54.156.103.7,0,128,40,TCP,50563,443,-1,-1,-A---
60402,192.168.1.73,54.156.103.7,0,128,40,TCP,50563,443,-1,-1,-A---
43113,54.156.103.7,192.168.1.73,0,250,40,TCP,443,56718,-1,-1,-AF--
43111,54.156.103.7,192.168.1.73,0,250,86,TCP,443,56718,-1,-1,-A---
60403,192.168.1.73,54.156.103.7,0,128,40,TCP,56718,443,-1,-1,-A---
43112,54.156.103.7,192.168.1.73,0,250,71,TCP,443,56718,-1,-1,-A---
60404,192.168.1.73,54.156.103.7,0,128,40,TCP,56718,443,-1,-1,-A---
60405,192.168.1.73,54.156.103.7,0,128,40,TCP,56718,443,-1,-1,-AF--
12660,192.168.1.73,104.18.19.140,0,128,1440,TCP,54630,443,-1,-1,-A---
12661,192.168.1.73,104.18.19.140,0,128,1262,TCP,54630,443,-1,-1,-A---
12662,192.168.1.73,104.18.19.140,0,128,79,TCP,54630,443,-1,-1,-A---
27584,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27585,192.168.1.73,3.174.207.88,0,128,287,TCP,57490,443,-1,-1,-A---
4533,104.18.19.140,192.168.1.73,0,60,40,TCP,443,54630,-1,-1,-A---
4534,104.18.19.140,192.168.1.73,0,60,40,TCP,443,54630,-1,-1,-A---
4535,104.18.19.140,192.168.1.73,0,60,40,TCP,443,54630,-1,-1,-A---
4536,104.18.19.140,192.168.1.73,0,60,79,TCP,443,54630,-1,-1,-A---
20288,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
12663,192.168.1.73,104.18.19.140,0,128,40,TCP,54630,443,-1,-1,-A---
43114,54.156.103.7,192.168.1.73,0,250,40,TCP,443,56718,-1,-1,-A---
20289,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20290,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27586,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
4537,104.18.19.140,192.168.1.73,0,60,124,TCP,443,54630,-1,-1,-A---
27377,192.168.1.73,192.168.1.254,0,128,68,UDP,59972,53,-1,-1,
27378,192.168.1.73,192.168.1.254,0,128,66,UDP,52655,53,-1,-1,
4538,104.18.19.140,192.168.1.73,0,60,1492,TCP,443,54630,-1,-1,-A---
4539,104.18.19.140,192.168.1.73,0,60,1492,TCP,443,54630,-1,-1,-A---
12664,192.168.1.73,104.18.19.140,0,128,40,TCP,54630,443,-1,-1,-A---
4540,104.18.19.140,192.168.1.73,0,60,1387,TCP,443,54630,-1,-1,-A---
27379,192.168.1.73,192.168.1.254,0,128,68,UDP,54859,53,-1,-1,
60406,192.168.1.73,54.156.103.7,0,128,40,TCP,50563,443,-1,-1,-AF--
27380,192.168.1.73,192.168.1.254,0,128,66,UDP,64619,53,-1,-1,
27381,192.168.1.73,192.168.1.254,0,128,66,UDP,61254,53,-1,-1,
27382,192.168.1.73,192.168.1.254,0,128,66,UDP,64655,53,-1,-1,
4541,104.18.19.140,192.168.1.73,0,60,1492,TCP,443,54630,-1,-1,-A---
12665,192.168.1.73,104.18.19.140,0,128,40,TCP,54630,443,-1,-1,-A---
4542,104.18.19.140,192.168.1.73,0,60,547,TCP,443,54630,-1,-1,-A---
5968,192.168.1.254,192.168.1.73,0,64,155,UDP,53,59972,-1,-1,
5969,192.168.1.254,192.168.1.73,0,64,178,UDP,53,52655,-1,-1,
5970,192.168.1.254,192.168.1.73,0,64,179,UDP,53,54859,-1,-1,
5972,192.168.1.254,192.168.1.73,0,64,202,UDP,53,64619,-1,-1,
5974,192.168.1.254,192.168.1.73,0,64,172,UDP,53,61254,-1,-1,
5975,192.168.1.254,192.168.1.73,0,64,227,UDP,53,64655,-1,-1,
27383,192.168.1.73,192.168.1.254,0,128,67,UDP,59972,53,-1,-1,
27384,192.168.1.73,192.168.1.254,0,128,67,UDP,52655,53,-1,-1,
48057,192.168.1.73,35.201.101.243,0,128,52,TCP,56256,443,-1,-1,S----
27385,192.168.1.73,192.168.1.254,0,128,76,UDP,54859,53,-1,-1,
27386,192.168.1.73,192.168.1.254,0,128,76,UDP,64619,53,-1,-1,
5979,192.168.1.254,192.168.1.73,0,64,171,UDP,53,59972,-1,-1,
5980,192.168.1.254,192.168.1.73,0,64,226,UDP,53,52655,-1,-1,
5981,192.168.1.254,192.168.1.73,0,64,181,UDP,53,54859,-1,-1,
5984,192.168.1.254,192.168.1.73,0,64,236,UDP,53,64619,-1,-1,
48058,192.168.1.73,35.201.101.243,0,128,52,TCP,63730,443,-1,-1,S----
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,56256,-1,-1,SA---
48059,192.168.1.73,35.201.101.243,0,128,40,TCP,56256,443,-1,-1,-A---
12666,192.168.1.73,104.18.19.140,0,128,40,TCP,54630,443,-1,-1,-A---
48060,192.168.1.73,35.201.101.243,0,128,557,TCP,56256,443,-1,-1,-A---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,63730,-1,-1,SA---
48061,192.168.1.73,35.201.101.243,0,128,40,TCP,63730,443,-1,-1,-A---
48062,192.168.1.73,35.201.101.243,0,128,557,TCP,63730,443,-1,-1,-A---
45483,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56256,-1,-1,-A---
45484,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56256,-1,-1,-A---
45485,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56256,-1,-1,-A---
45486,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56256,-1,-1,-A---
45487,35.201.101.243,192.168.1.73,0,123,221,TCP,443,56256,-1,-1,-A---
48063,192.168.1.73,35.201.101.243,0,128,40,TCP,56256,443,-1,-1,-A---
48064,192.168.1.73,35.201.101.243,0,128,120,TCP,56256,443,-1,-1,-A---
3260,35.201.101.243,192.168.1.73,0,123,40,TCP,443,63730,-1,-1,-A---
3261,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,63730,-1,-1,-A---
3262,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,63730,-1,-1,-A---
3263,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,63730,-1,-1,-A---
3264,35.201.101.243,192.168.1.73,0,123,323,TCP,443,63730,-1,-1,-A---
48065,192.168.1.73,35.201.101.243,0,128,40,TCP,63730,443,-1,-1,-A---
0,54.156.103.7,192.168.1.73,0,250,40,TCP,443,50563,-1,-1,-A---
45488,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56256,-1,-1,-A---
48066,192.168.1.73,35.201.101.243,0,128,120,TCP,63730,443,-1,-1,-A---
27587,192.168.1.73,3.174.207.88,0,128,1414,TCP,57490,443,-1,-1,-A---
3265,35.201.101.243,192.168.1.73,0,123,40,TCP,443,63730,-1,-1,-A---
20291,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
41340,35.211.202.130,192.168.1.73,0,123,40,TCP,443,64357,-1,-1,-AF--
20292,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20293,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27588,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
48067,192.168.1.73,35.201.101.243,0,128,52,TCP,57169,443,-1,-1,S----
48068,192.168.1.73,35.201.101.243,0,128,52,TCP,59382,443,-1,-1,S----
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,57169,-1,-1,SA---
48069,192.168.1.73,35.201.101.243,0,128,40,TCP,57169,443,-1,-1,-A---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,59382,-1,-1,SA---
20852,192.40.32.233,192.168.1.73,0,54,40,TCP,443,52938,-1,-1,-AF--
48070,192.168.1.73,35.201.101.243,0,128,40,TCP,59382,443,-1,-1,-A---
48071,192.168.1.73,35.201.101.243,0,128,557,TCP,59382,443,-1,-1,-A---
27387,192.168.1.73,192.168.1.254,0,128,73,UDP,64655,53,-1,-1,
27388,192.168.1.73,192.168.1.254,0,128,73,UDP,61254,53,-1,-1,
48072,192.168.1.73,35.201.101.243,0,128,557,TCP,57169,443,-1,-1,-A---
6326,192.168.1.254,192.168.1.73,0,64,118,UDP,53,64655,-1,-1,
6327,192.168.1.254,192.168.1.73,0,64,130,UDP,53,61254,-1,-1,
11104,35.201.101.243,192.168.1.73,0,123,40,TCP,443,59382,-1,-1,-A---
11105,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,59382,-1,-1,-A---
11106,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,59382,-1,-1,-A---
11107,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,59382,-1,-1,-A---
48073,192.168.1.73,35.201.101.243,0,128,40,TCP,59382,443,-1,-1,-A---
11108,35.201.101.243,192.168.1.73,0,123,221,TCP,443,59382,-1,-1,-A---
33926,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57169,-1,-1,-A---
33927,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57169,-1,-1,-A---
48074,192.168.1.73,35.201.101.243,0,128,120,TCP,59382,443,-1,-1,-A---
33928,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57169,-1,-1,-A---
33929,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57169,-1,-1,-A---
33930,35.201.101.243,192.168.1.73,0,123,323,TCP,443,57169,-1,-1,-A---
48075,192.168.1.73,35.201.101.243,0,128,40,TCP,57169,443,-1,-1,-A---
48076,192.168.1.73,35.201.101.243,0,128,120,TCP,57169,443,-1,-1,-A---
11109,35.201.101.243,192.168.1.73,0,123,40,TCP,443,59382,-1,-1,-A---
48077,192.168.1.73,35.201.101.243,0,128,1452,TCP,57169,443,-1,-1,-A---
48078,192.168.1.73,35.201.101.243,0,128,1452,TCP,57169,443,-1,-1,-A---
48079,192.168.1.73,35.201.101.243,0,128,102,TCP,57169,443,-1,-1,-A---
54804,192.168.1.73,34.117.228.201,0,128,1452,TCP,50590,443,-1,-1,-A---
54805,192.168.1.73,34.117.228.201,0,128,913,TCP,50590,443,-1,-1,-A---
33931,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57169,-1,-1,-A---
33932,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57169,-1,-1,-A---
33933,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57169,-1,-1,-A---
48763,34.117.228.201,192.168.1.73,0,123,40,TCP,443,50590,-1,-1,-A---
48764,34.117.228.201,192.168.1.73,0,123,40,TCP,443,50590,-1,-1,-A---
43115,54.156.103.7,192.168.1.73,0,250,40,TCP,443,56718,-1,-1,-AF--
33934,35.201.101.243,192.168.1.73,0,123,1235,TCP,443,57169,-1,-1,-A---
48765,34.117.228.201,192.168.1.73,0,123,1346,TCP,443,50590,-1,-1,-A---
48766,34.117.228.201,192.168.1.73,0,123,67,TCP,443,50590,-1,-1,-A---
54806,192.168.1.73,34.117.228.201,0,128,52,TCP,63267,443,-1,-1,S----
27389,192.168.1.73,192.168.1.254,0,128,71,UDP,59972,53,-1,-1,
48080,192.168.1.73,35.201.101.243,0,128,40,TCP,57169,443,-1,-1,-A---
54807,192.168.1.73,34.117.228.201,0,128,40,TCP,50590,443,-1,-1,-A---
6535,192.168.1.254,192.168.1.73,0,64,71,UDP,53,59972,-1,-1,
48081,192.168.1.73,35.201.101.243,0,128,52,TCP,52605,443,-1,-1,S----
48082,192.168.1.73,35.201.101.243,0,128,52,TCP,56105,443,-1,-1,S----
48083,192.168.1.73,35.201.101.243,0,128,52,TCP,57777,443,-1,-1,S----
48084,192.168.1.73,35.201.101.243,0,128,52,TCP,64251,443,-1,-1,S----
48085,192.168.1.73,35.201.101.243,0,128,52,TCP,57086,443,-1,-1,S----
27390,192.168.1.73,192.168.1.254,0,128,71,UDP,52655,53,-1,-1,
27391,192.168.1.73,192.168.1.254,0,128,71,UDP,54859,53,-1,-1,
0,34.117.228.201,192.168.1.73,0,123,52,TCP,443,63267,-1,-1,SA---
54808,192.168.1.73,34.117.228.201,0,128,40,TCP,63267,443,-1,-1,-A---
54809,192.168.1.73,34.117.228.201,0,128,557,TCP,63267,443,-1,-1,-A---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,52605,-1,-1,SA---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,56105,-1,-1,SA---
48086,192.168.1.73,35.201.101.243,0,128,40,TCP,52605,443,-1,-1,-A---
48087,192.168.1.73,35.201.101.243,0,128,40,TCP,56105,443,-1,-1,-A---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,57777,-1,-1,SA---
48088,192.168.1.73,35.201.101.243,0,128,40,TCP,57777,443,-1,-1,-A---
48089,192.168.1.73,35.201.101.243,0,128,557,TCP,52605,443,-1,-1,-A---
48090,192.168.1.73,35.201.101.243,0,128,557,TCP,56105,443,-1,-1,-A---
48091,192.168.1.73,35.201.101.243,0,128,557,TCP,57777,443,-1,-1,-A---
48159,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-AF--
6547,192.168.1.254,192.168.1.73,0,64,87,UDP,53,52655,-1,-1,
6549,192.168.1.254,192.168.1.73,0,64,99,UDP,53,54859,-1,-1,
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,64251,-1,-1,SA---
0,35.201.101.243,192.168.1.73,0,123,52,TCP,443,57086,-1,-1,SA---
33231,34.117.228.201,192.168.1.73,0,123,40,TCP,443,63267,-1,-1,-A---
48092,192.168.1.73,35.201.101.243,0,128,40,TCP,64251,443,-1,-1,-A---
48093,192.168.1.73,35.201.101.243,0,128,40,TCP,57086,443,-1,-1,-A---
33232,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,63267,-1,-1,-A---
48094,192.168.1.73,35.201.101.243,0,128,557,TCP,64251,443,-1,-1,-A---
48095,192.168.1.73,35.201.101.243,0,128,557,TCP,57086,443,-1,-1,-A---
33233,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,63267,-1,-1,-A---
54810,192.168.1.73,34.117.228.201,0,128,40,TCP,63267,443,-1,-1,-A---
33234,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,63267,-1,-1,-A---
33235,34.117.228.201,192.168.1.73,0,123,323,TCP,443,63267,-1,-1,-A---
54811,192.168.1.73,34.117.228.201,0,128,120,TCP,63267,443,-1,-1,-A---
17972,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
40127,35.201.101.243,192.168.1.73,0,123,40,TCP,443,52605,-1,-1,-A---
55657,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57777,-1,-1,-A---
43052,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56105,-1,-1,-A---
55658,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57777,-1,-1,-A---
55659,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57777,-1,-1,-A---
54812,192.168.1.73,34.117.228.201,0,128,1452,TCP,63267,443,-1,-1,-A---
54813,192.168.1.73,34.117.228.201,0,128,1452,TCP,63267,443,-1,-1,-A---
54814,192.168.1.73,34.117.228.201,0,128,388,TCP,63267,443,-1,-1,-A---
48096,192.168.1.73,35.201.101.243,0,128,40,TCP,57777,443,-1,-1,-A---
55660,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57777,-1,-1,-A---
55661,35.201.101.243,192.168.1.73,0,123,323,TCP,443,57777,-1,-1,-A---
40128,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,52605,-1,-1,-A---
40129,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,52605,-1,-1,-A---
40130,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,52605,-1,-1,-A---
40131,35.201.101.243,192.168.1.73,0,123,323,TCP,443,52605,-1,-1,-A---
43053,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56105,-1,-1,-A---
43054,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56105,-1,-1,-A---
43055,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,56105,-1,-1,-A---
43056,35.201.101.243,192.168.1.73,0,123,323,TCP,443,56105,-1,-1,-A---
48097,192.168.1.73,35.201.101.243,0,128,120,TCP,57777,443,-1,-1,-A---
48098,192.168.1.73,35.201.101.243,0,128,120,TCP,52605,443,-1,-1,-A---
48099,192.168.1.73,35.201.101.243,0,128,120,TCP,56105,443,-1,-1,-A---
2736,35.201.101.243,192.168.1.73,0,123,40,TCP,443,64251,-1,-1,-A---
36189,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57086,-1,-1,-A---
2737,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,64251,-1,-1,-A---
48100,192.168.1.73,35.201.101.243,0,128,744,TCP,57777,443,-1,-1,-A---
2738,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,64251,-1,-1,-A---
48101,192.168.1.73,35.201.101.243,0,128,40,TCP,64251,443,-1,-1,-A---
2739,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,64251,-1,-1,-A---
2740,35.201.101.243,192.168.1.73,0,123,323,TCP,443,64251,-1,-1,-A---
36190,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57086,-1,-1,-A---
36191,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57086,-1,-1,-A---
36192,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,57086,-1,-1,-A---
48102,192.168.1.73,35.201.101.243,0,128,40,TCP,57086,443,-1,-1,-A---
36193,35.201.101.243,192.168.1.73,0,123,323,TCP,443,57086,-1,-1,-A---
54587,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-AF--
33236,34.117.228.201,192.168.1.73,0,123,40,TCP,443,63267,-1,-1,-A---
33237,34.117.228.201,192.168.1.73,0,123,40,TCP,443,63267,-1,-1,-A---
33238,34.117.228.201,192.168.1.73,0,123,40,TCP,443,63267,-1,-1,-A---
33239,34.117.228.201,192.168.1.73,0,123,40,TCP,443,63267,-1,-1,-A---
36194,35.201.101.243,192.168.1.73,0,123,323,TCP,443,57086,-1,-1,-A---
48103,192.168.1.73,35.201.101.243,0,128,52,TCP,57086,443,-1,-1,-A---
2741,35.201.101.243,192.168.1.73,0,123,323,TCP,443,64251,-1,-1,-A---
48104,192.168.1.73,35.201.101.243,0,128,52,TCP,64251,443,-1,-1,-A---
48105,192.168.1.73,35.201.101.243,0,128,811,TCP,56105,443,-1,-1,-A---
48106,192.168.1.73,35.201.101.243,0,128,120,TCP,64251,443,-1,-1,-A---
48107,192.168.1.73,35.201.101.243,0,128,720,TCP,52605,443,-1,-1,-A---
48108,192.168.1.73,35.201.101.243,0,128,120,TCP,57086,443,-1,-1,-A---
55662,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57777,-1,-1,-A---
40132,35.201.101.243,192.168.1.73,0,123,40,TCP,443,52605,-1,-1,-A---
43057,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56105,-1,-1,-A---
48109,192.168.1.73,35.201.101.243,0,128,730,TCP,64251,443,-1,-1,-A---
55663,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57777,-1,-1,-A---
43058,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56105,-1,-1,-A---
48110,192.168.1.73,35.201.101.243,0,128,730,TCP,57086,443,-1,-1,-A---
40133,35.201.101.243,192.168.1.73,0,123,40,TCP,443,52605,-1,-1,-A---
2742,35.201.101.243,192.168.1.73,0,123,40,TCP,443,64251,-1,-1,-A---
36195,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57086,-1,-1,-A---
2743,35.201.101.243,192.168.1.73,0,123,40,TCP,443,64251,-1,-1,-A---
36196,35.201.101.243,192.168.1.73,0,123,40,TCP,443,57086,-1,-1,-A---
